Date Stamped,Registrant Name,Registration Number,Document Type,Short Form Name,Foreign Principal Name,Foreign Principal Country,URL
3/27/2020,TrailRunner International LLC,6808,Short-Form,"Meservey, Lulu Cheng",,,https://efile.fara.gov/docs/6808-Short-Form-20200327-4.pdf
3/27/2020,TrailRunner International LLC,6808,Short-Form,"Shortridge, Patrick",,,https://efile.fara.gov/docs/6808-Short-Form-20200327-6.pdf
3/26/2020,"Waxman Consulting, Inc. DBA Waxman Strategies",6710,Short-Form,"Greenberg, Michael",,,https://efile.fara.gov/docs/6710-Short-Form-20200326-38.pdf
3/26/2020,"Tourism Authority of Thailand, Los Angeles",2178,Short-Form,"Prapattong, Kittipong",,,https://efile.fara.gov/docs/2178-Short-Form-20200326-30.pdf
3/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Kohn, Darcy",,,https://efile.fara.gov/docs/3634-Short-Form-20200326-877.pdf
3/26/2020,Ballard Partners,6415,Short-Form,"Bondi, Pamela",,,https://efile.fara.gov/docs/6415-Short-Form-20200326-128.pdf
3/26/2020,"Tourism Authority of Thailand, Los Angeles",2178,Short-Form,"Phichitkawin, Theeraphong",,,https://efile.fara.gov/docs/2178-Short-Form-20200326-32.pdf
3/26/2020,"Waxman Consulting, Inc. DBA Waxman Strategies",6710,Short-Form,"Reusner, Lucia von",,,https://efile.fara.gov/docs/6710-Short-Form-20200326-36.pdf
3/26/2020,PTI USA,6807,Short-Form,"Bashir, Mr. Junaid M",,,https://efile.fara.gov/docs/6807-Short-Form-20200326-2.pdf
3/25/2020,"Akin, Gump, Strauss, Hauer & Feld, LLP",3492,Short-Form,"Ros-Lehtinen, Ileana",,,https://efile.fara.gov/docs/3492-Short-Form-20200325-402.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Reedy, Shannon",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-6.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Kimball, Antoinette",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-4.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Weyant, Curtis",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-8.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Cummings, MacLaren",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-2.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"MacBlane, Brianna",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-16.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Danial, Patrick",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-12.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Hurlburt, Ryan",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-10.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Alise, Gabriela",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-20.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Harrison, Anneliese",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-14.pdf
3/24/2020,Terakeet LLC,6806,Short-Form,"Schiefer, Kenneth",,,https://efile.fara.gov/docs/6806-Short-Form-20200324-18.pdf
3/23/2020,"Zeno Group, Inc.",6652,Short-Form,"Faunce, Alexis Falon",,,https://efile.fara.gov/docs/6652-Short-Form-20200323-124.pdf
3/20/2020,"Amsterdam & Partners, LLP",6325,Short-Form,"Durkovic, Andrew J.",,,https://efile.fara.gov/docs/6325-Short-Form-20200320-8.pdf
3/20/2020,"Duncap Strategies, LLC",6805,Short-Form,"Dunagin, Jennifer",,,https://efile.fara.gov/docs/6805-Short-Form-20200320-2.pdf
3/20/2020,Bridge Builder Communications,6804,Short-Form,"Smalley, George F.",,,https://efile.fara.gov/docs/6804-Short-Form-20200320-2.pdf
3/20/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Pervazova, Iana Andrianova",,,https://efile.fara.gov/docs/3634-Short-Form-20200320-875.pdf
3/20/2020,"Amsterdam & Partners, LLP",6325,Short-Form,"Ashouripour, Cameron",,,https://efile.fara.gov/docs/6325-Short-Form-20200320-10.pdf
3/20/2020,"Amsterdam & Partners, LLP",6325,Short-Form,"Amsterdam, Robert R.",,,https://efile.fara.gov/docs/6325-Short-Form-20200320-12.pdf
3/19/2020,RAM Identity Strategies LLC,6802,Short-Form,"Mocny, Robert",,,https://efile.fara.gov/docs/6802-Short-Form-20200319-2.pdf
3/19/2020,"Wise Capital Strategy, LLC",6803,Short-Form,"Pope, Paris",,,https://efile.fara.gov/docs/6803-Short-Form-20200319-4.pdf
3/19/2020,"Wise Capital Strategy, LLC",6803,Short-Form,"Wise, Matthew E.",,,https://efile.fara.gov/docs/6803-Short-Form-20200319-2.pdf
3/18/2020,"Certus Insights, LLC",6801,Short-Form,"Faucheux, Ronald",,,https://efile.fara.gov/docs/6801-Short-Form-20200318-4.pdf
3/18/2020,"Certus Insights, LLC",6801,Short-Form,"Rugg, Andrew",,,https://efile.fara.gov/docs/6801-Short-Form-20200318-2.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Silvers, Sharron",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-20.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Delgado, Kelly",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-30.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Hamilton, Chris",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-34.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Hendl, Jonathan",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-36.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Mastrojohn, Dean",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-22.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Marino, Gabrielle",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-38.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Culbertson, Matthew",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-28.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Goodman, Adam",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-32.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Minuskin, Eric",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-24.pdf
3/18/2020,"Certus Insights, LLC",6801,Short-Form,"Copeland, Natalie",,,https://efile.fara.gov/docs/6801-Short-Form-20200318-6.pdf
3/18/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Valeriano Bubick, Julio Mauricio",,,https://efile.fara.gov/docs/3634-Short-Form-20200318-873.pdf
3/18/2020,"Pivot Integrated Communications, a division of BCW LLC",6736,Short-Form,"Cook, James",,,https://efile.fara.gov/docs/6736-Short-Form-20200318-26.pdf
3/17/2020,Manufactured Imports and Investment Promotion Organization (MIPRO),3196,Short-Form,"Horikawa, Ayase",,,https://efile.fara.gov/docs/3196-Short-Form-20200317-42.pdf
3/16/2020,Hmong Kingdom ChaoFa State,6800,Short-Form,"Her, David K.",,,https://efile.fara.gov/docs/6800-Short-Form-20200316-2.pdf
3/16/2020,Hmong Kingdom ChaoFa State,6800,Short-Form,"Tubtsimnuj Fang, Robert",,,https://efile.fara.gov/docs/6800-Short-Form-20200316-4.pdf
3/13/2020,"Bridgeway Advocacy, LLC",6799,Short-Form,"Tanner, John S.",,,https://efile.fara.gov/docs/6799-Short-Form-20200313-6.pdf
3/13/2020,Holland & Knight,3718,Short-Form,"Smith, Tim",,,https://efile.fara.gov/docs/3718-Short-Form-20200313-102.pdf
3/13/2020,"Bridgeway Advocacy, LLC",6799,Short-Form,"Schultz, Eric",,,https://efile.fara.gov/docs/6799-Short-Form-20200313-8.pdf
3/13/2020,"Bridgeway Advocacy, LLC",6799,Short-Form,"Merin, Charles L.",,,https://efile.fara.gov/docs/6799-Short-Form-20200313-4.pdf
3/13/2020,"Bridgeway Advocacy, LLC",6799,Short-Form,"Colangelo, Lisa Cotter",,,https://efile.fara.gov/docs/6799-Short-Form-20200313-2.pdf
3/12/2020,Turkish Radio Television Corporation,6780,Short-Form,"Yurekli, Tuncay",,,https://efile.fara.gov/docs/6780-Short-Form-20200312-2.pdf
3/12/2020,Taiwan Trade Center New York Inc.,3652,Short-Form,"Li, Ming Hsuan",,,https://efile.fara.gov/docs/3652-Short-Form-20200312-26.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"de Vlaming, Lauren",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-863.pdf
3/11/2020,RJI Capital Corporation,6768,Short-Form,"Humphrey, Calvin R.",,,https://efile.fara.gov/docs/6768-Short-Form-20200311-6.pdf
3/11/2020,DLA Piper US LLP,3712,Short-Form,"Penhoet, Braden",,,https://efile.fara.gov/docs/3712-Short-Form-20200311-516.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Coughlan, William R.",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-869.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Ryan, Conor Patrick",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-865.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Sullivan Jr, Jere Jerome",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-871.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Zenatti, Ana Paula De Assis",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-859.pdf
3/11/2020,"LGND, LLC",6570,Short-Form,"Santos, Victor",,,https://efile.fara.gov/docs/6570-Short-Form-20200311-40.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"De Jesus, Jessica Joy Sayson",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-861.pdf
3/11/2020,"LGND, LLC",6570,Short-Form,"Hunt, Patrick",,,https://efile.fara.gov/docs/6570-Short-Form-20200311-38.pdf
3/11/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"McBrayer, Kaitlyn Jane",,,https://efile.fara.gov/docs/3634-Short-Form-20200311-867.pdf
3/9/2020,"Sonoran Policy Group, LLC",6399,Short-Form,"Bourge, Christian",,,https://efile.fara.gov/docs/6399-Short-Form-20200309-172.pdf
3/9/2020,"Sonoran Policy Group, LLC",6399,Short-Form,"Stryk, Robert Daniel",,,https://efile.fara.gov/docs/6399-Short-Form-20200309-170.pdf
3/5/2020,"Somaliland Mission USA, LLC",6798,Short-Form,"Meri, Yassin Mohamed",,,https://efile.fara.gov/docs/6798-Short-Form-20200305-4.pdf
3/5/2020,"Somaliland Mission USA, LLC",6798,Short-Form,"Goth, Bashir",,,https://efile.fara.gov/docs/6798-Short-Form-20200305-2.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Dickson, Madeline",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-20.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Pope, Kristie",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-18.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Redmond, Hillary",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-16.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Fairchild, Elizabeth",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-10.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Baumann, Terri",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-14.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Vardaro, Valerie",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-12.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Merritt, Matthew",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-8.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Mackenzie, Kimberly",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-6.pdf
3/4/2020,Ogilvy Group LLC,6797,Short-Form,"Harrison, Melissa",,,https://efile.fara.gov/docs/6797-Short-Form-20200304-22.pdf
3/2/2020,"Japan National Tourism Organization, Los Angeles",2350,Short-Form,"Yamagishi, Yu",,,https://efile.fara.gov/docs/2350-Short-Form-20200302-44.pdf
3/2/2020,"Biggs, Allison",6777,Short-Form,"Biggs, Allison",,,https://efile.fara.gov/docs/6777-Short-Form-20200302-2.pdf
2/28/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Martin, Mary Elizabeth",,,https://efile.fara.gov/docs/3634-Short-Form-20200228-851.pdf
2/28/2020,IDA Ireland,1770,Short-Form,"McWilliams, Sean",,,https://efile.fara.gov/docs/1770-Short-Form-20200228-38.pdf
2/27/2020,"Bavarian U.S. Offices for Economic Development, LLC",6015,Short-Form,"Grassinger, Daniel",,,https://efile.fara.gov/docs/6015-Short-Form-20200227-14.pdf
2/27/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Sullivan Jr., Jere J.",,,https://efile.fara.gov/docs/3634-Short-Form-20200227-853.pdf
2/26/2020,"Broydrick and Associates, Inc.",6796,Short-Form,"Dorsey, Samantha",,,https://efile.fara.gov/docs/6796-Short-Form-20200226-4.pdf
2/26/2020,"Broydrick and Associates, Inc.",6796,Short-Form,"Broydrick, William",,,https://efile.fara.gov/docs/6796-Short-Form-20200226-2.pdf
2/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Mansfield, Adalie Joy",,,https://efile.fara.gov/docs/3634-Short-Form-20200226-849.pdf
2/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Ontiveros-Oberg, Adam",,,https://efile.fara.gov/docs/3634-Short-Form-20200226-841.pdf
2/26/2020,"Mercury Public Affairs, LLC",6170,Short-Form,"Yousef, Asma",,,https://efile.fara.gov/docs/6170-Short-Form-20200226-580.pdf
2/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Xi Choo, Traceline Cui",,,https://efile.fara.gov/docs/3634-Short-Form-20200226-847.pdf
2/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Cheung, Wing Sze",,,https://efile.fara.gov/docs/3634-Short-Form-20200226-845.pdf
2/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Ching, Lou Sek",,,https://efile.fara.gov/docs/3634-Short-Form-20200226-843.pdf
2/26/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Workman, Daniel",,,https://efile.fara.gov/docs/3634-Short-Form-20200226-839.pdf
2/25/2020,"Beef + Lamb New Zealand, Ltd.",2526,Short-Form,"Lockhart, Elizabeth",,,https://efile.fara.gov/docs/2526-Short-Form-20200225-48.pdf
2/25/2020,Media Planning International Corporation,6621,Short-Form,"Harvie, Frederick",,,https://efile.fara.gov/docs/6621-Short-Form-20200225-78.pdf
2/24/2020,"Camstoll Group, LLC",6144,Short-Form,"Chao, Kevin",,,https://efile.fara.gov/docs/6144-Short-Form-20200224-40.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Tridgell, Anthony",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-24.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Coldicutt, Samuel",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-18.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Lurie, Adam",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-2.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Gracia, Natura",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-10.pdf
2/24/2020,"Squire Patton Boggs, LLP",2165,Short-Form,"Carrillo, Pablo E.",,,https://efile.fara.gov/docs/2165-Short-Form-20200224-730.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Ormerod, Imogen",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-20.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Weiniger, Matthew",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-6.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Morgan, Charlotte",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-4.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Fawke, Alexander",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-14.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Bartels, Lorand",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-12.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Metcalf, Caitlin",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-16.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Brooks, Aaron",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-22.pdf
2/24/2020,Linklaters LLP,6795,Short-Form,"Kar, Nicole",,,https://efile.fara.gov/docs/6795-Short-Form-20200224-8.pdf
2/20/2020,Malaysian Rubber Export Promotion Council (USA),5444,Short-Form,"Dominic, Franz Abraham",,,https://efile.fara.gov/docs/5444-Short-Form-20200220-10.pdf
2/20/2020,Holland & Knight,3718,Short-Form,"Reynolds, Thomas M.",,,https://efile.fara.gov/docs/3718-Short-Form-20200220-100.pdf
2/20/2020,"Mercury Public Affairs, LLC",6170,Short-Form,"Melli, Juan",,,https://efile.fara.gov/docs/6170-Short-Form-20200220-578.pdf
2/20/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Thompson, Jeremy Solomon",,,https://efile.fara.gov/docs/3634-Short-Form-20200220-835.pdf
2/20/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Streit, Matthew Alan",,,https://efile.fara.gov/docs/3634-Short-Form-20200220-837.pdf
2/20/2020,Holland & Knight,3718,Short-Form,"Davis III, Thomas M.",,,https://efile.fara.gov/docs/3718-Short-Form-20200220-98.pdf
2/20/2020,Holland & Knight,3718,Short-Form,"Richarson, Jodi A.",,,https://efile.fara.gov/docs/3718-Short-Form-20200220-96.pdf
2/20/2020,"DCI Group AZ, LLC",6278,Short-Form,"Peterson, Justin",,,https://efile.fara.gov/docs/6278-Short-Form-20200220-50.pdf
2/19/2020,"VML, Inc.",6400,Short-Form,"Harris, Devon",,,https://efile.fara.gov/docs/6400-Short-Form-20200219-22.pdf
2/18/2020,"DCI Group AZ, LLC",6278,Short-Form,"Markon, Jerome F.",,,https://efile.fara.gov/docs/6278-Short-Form-20200218-48.pdf
2/18/2020,"DCI Group AZ, LLC",6278,Short-Form,"Steelman, Hayden Brooks",,,https://efile.fara.gov/docs/6278-Short-Form-20200218-46.pdf
2/18/2020,Cornerstone Government Affairs,6401,Short-Form,"Patel, Nialkamal Ashok",,,https://efile.fara.gov/docs/6401-Short-Form-20200218-86.pdf
2/14/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Alvarez, Jessica",,,https://efile.fara.gov/docs/3634-Short-Form-20200214-833.pdf
2/14/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Murray, Debora Comenalli",,,https://efile.fara.gov/docs/3634-Short-Form-20200214-821.pdf
2/14/2020,"Zeno Group, Inc.",6652,Short-Form,"Lamb, Megan Josephine",,,https://efile.fara.gov/docs/6652-Short-Form-20200214-122.pdf
2/14/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Newson, Alana",,,https://efile.fara.gov/docs/3634-Short-Form-20200214-831.pdf
2/14/2020,"Brownstein Hyatt Farber Schreck, LLP",5870,Short-Form,"Royce, Edward",,,https://efile.fara.gov/docs/5870-Short-Form-20200214-124.pdf
2/14/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Sullivan Jr., Jere J.",,,https://efile.fara.gov/docs/3634-Short-Form-20200214-825.pdf
2/14/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Bubick, Julio M. Valeriano",,,https://efile.fara.gov/docs/3634-Short-Form-20200214-829.pdf
2/14/2020,"Daniel J. Edelman, Inc.",3634,Short-Form,"Kuchman, Emily",,,https://efile.fara.gov/docs/3634-Short-Form-20200214-827.pdf
2/13/2020,"American Defense International, Inc.",6567,Short-Form,"Herson, Michael",,,https://efile.fara.gov/docs/6567-Short-Form-20200213-10.pdf
2/13/2020,BurgherGray LLP,6793,Short-Form,"Eynon, Edward",,,https://efile.fara.gov/docs/6793-Short-Form-20200213-4.pdf
2/13/2020,"American Defense International, Inc.",6567,Short-Form,"Harmer, Todd",,,https://efile.fara.gov/docs/6567-Short-Form-20200213-12.pdf
2/13/2020,"American Defense International, Inc.",6567,Short-Form,"Shindelman, Bonnie",,,https://efile.fara.gov/docs/6567-Short-Form-20200213-14.pdf
2/13/2020,BurgherGray LLP,6793,Short-Form,"Parikh, Gaurav Pradeep",,,https://efile.fara.gov/docs/6793-Short-Form-20200213-6.pdf
2/12/2020,"DCI Group AZ, LLC",6278,Short-Form,"Grillo, Ryan",,,https://efile.fara.gov/docs/6278-Short-Form-20200212-44.pdf
2/11/2020,"Kuykendall, Gregory J., PC",5917,Short-Form,"Kuykendall, Gregory John",,,https://efile.fara.gov/docs/5917-Short-Form-20200211-38.pdf
2/10/2020,"Arnold & Porter Kaye Scholer, LLP",1750,Short-Form,"Marotta, Marne",,,https://efile.fara.gov/docs/1750-Short-Form-20200210-68.pdf
2/10/2020,"Larson Shannahan Slifka Group, LLC",6749,Short-Form,"Luong, Amy De Linh",,,https://efile.fara.gov/docs/6749-Short-Form-20200210-36.pdf
2/10/2020,"Arnold & Porter Kaye Scholer, LLP",1750,Short-Form,"Rhee, Soo Mi",,,https://efile.fara.gov/docs/1750-Short-Form-20200210-74.pdf
2/10/2020,"Arnold & Porter Kaye Scholer, LLP",1750,Short-Form,"Park, Jaehong David",,,https://efile.fara.gov/docs/1750-Short-Form-20200210-72.pdf
2/10/2020,"Arnold & Porter Kaye Scholer, LLP",1750,Short-Form,"O'Neill, Kevin",,,https://efile.fara.gov/docs/1750-Short-Form-20200210-70.pdf
2/10/2020,"Arnold & Porter Kaye Scholer, LLP",1750,Short-Form,"Louer, Gregory",,,https://efile.fara.gov/docs/1750-Short-Form-20200210-66.pdf
2/10/2020,"Arnold & Porter Kaye Scholer, LLP",1750,Short-Form,"Fischer Fox, Lynn",,,https://efile.fara.gov/docs/1750-Short-Form-20200210-64.pdf
2/8/2020,Hogan Lovells US LLP,2244,Short-Form,"Bell, Michael J.",,,https://efile.fara.gov/docs/2244-Short-Form-20200208-116.pdf
2/8/2020,Hogan Lovells US LLP,2244,Short-Form,"Zapien, Eduardo Ivan",,,https://efile.fara.gov/docs/2244-Short-Form-20200208-118.pdf
2/8/2020,Hogan Lovells US LLP,2244,Short-Form,"Cutler, Aaron",,,https://efile.fara.gov/docs/2244-Short-Form-20200208-120.pdf
2/8/2020,Hogan Lovells US LLP,2244,Short-Form,"Coleman Jr, Norman B.",,,https://efile.fara.gov/docs/2244-Short-Form-20200208-122.pdf
2/7/2020,"Mercury Public Affairs, LLC",6170,Short-Form,"Lanza, Bryan",,,https://efile.fara.gov/docs/6170-Short-Form-20200207-576.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"Mehta, Shreema",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-10.pdf
2/6/2020,Williams Group,6790,Short-Form,"Stewart, Jennifer",,,https://efile.fara.gov/docs/6790-Short-Form-20200206-4.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"Massey, Daniel",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-2.pdf
2/6/2020,Williams Group,6790,Short-Form,"Williams, Michael W.",,,https://efile.fara.gov/docs/6790-Short-Form-20200206-2.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"PiSierra, Zoe",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-4.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"Brandon, Laura",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-8.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"Borg, Christina",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-14.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"Cadambi, Anjali",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-12.pdf
2/6/2020,"BerlinRosen, Ltd.",6791,Short-Form,"McDonough, Alejandra Manuela",,,https://efile.fara.gov/docs/6791-Short-Form-20200206-6.pdf
